airport_id,date_visited,callsign,notes
LCK,9/9/2019,N657SP,Salem to Rickenbacker.
LBO,9/9/2019,N657SP,"Lebanon, MO to Salem, ILL."
RVS,9/9/2019,N657SP,"River City, MO to Lebanon, MO.  Ferry for Tim."
ACY,9/8/2019,N6371J,Flight home with Felix.
4N1,9/8/2019,N6371J,Flight home with Felix.
4N1,9/7/2019,N6371J,Flight w/Felix to AC.  Dual.
ACY,9/7/2019,N6371J,Flight w/Felix to AC.  Dual.
CDW,9/5/2019,N6371J,Back from C&W.
4N1,9/5/2019,N6371J,Back from C&W.
4N1,8/31/2019,N6371J,Solo to drop off 71J at C&W.
CDW,8/31/2019,N6371J,Solo to drop off 71J at C&W.
OWK,8/31/2019,N6371J,Maine to 4N1 with Glen Davis.  Flight review for Glen.
ACY,8/30/2019,N6371J,IFP home from KACY for FAA FII Exam.
4N1,8/30/2019,N6371J,IFP home from KACY for FAA FII Exam.
4N1,8/29/2019,N490SP,"Pattern work, take-offs and landings w/Kyle"
4N1,8/27/2019,N490SP,"141 Checkout for SkyTraining- Private Pilot, C172.  Rich Mondello CFI:279072 exp: 08/19."
AOO,8/25/2019,N6371J,Altoona to 4N1.  IFP. IMC. Visual to RWY 06.
4N1,8/25/2019,N6371J,Altoona to 4N1.  IFP. IMC. Visual to RWY 06.
SEG,8/25/2019,N6371J,Altoona to 4N1.  IFP. IMC. Visual to RWY 06.
LCK,8/25/2019,N6371J,Rickenbacker to Altoona.  Ray 12 at AOO.  IFP.  IMC.  Lunch at terminal - Mexican Restaurant.
ZZV,8/25/2019,N6371J,Rickenbacker to Altoona.  Ray 12 at AOO.  IFP.  IMC.  Lunch at terminal - Mexican Restaurant.
IAG,8/24/2019,N6371J,Niagara Falls to Rickenbacker in Ohio. For Manchester Orchestra concert.
LCK,8/24/2019,N6371J,Niagara Falls to Rickenbacker in Ohio. For Manchester Orchestra concert.
BUF,8/24/2019,N6371J,Niagara Falls to Rickenbacker in Ohio. For Manchester Orchestra concert.
4N1,8/23/2019,N6371J,4N1 to Niagara Falls.  IFP.  IMC.  ILS28R.
IAG,8/23/2019,N6371J,4N1 to Niagara Falls.  IFP.  IMC.  ILS28R.
BUF,8/23/2019,N6371J,4N1 to Niagara Falls.  IFP.  IMC.  ILS28R.
CDW,8/22/2019,N6371J,71J home from C&W.  Solo.
4N1,8/22/2019,N6371J,71J home from C&W.  Solo.
4N1,8/19/2019,N6371J,71J to C&W. Solo.
CDW,8/19/2019,N6371J,71J to C&W. Solo.
1N7,8/19/2019,N9333K,"Complex/High Performance Training.  Power/RPM management, complex systems, slow flight.  David R.  CFI# 4045167 exp 7/20"
GON,8/18/2019,N6371J,Groton to 4N1.  XC solo. IMC.
4N1,8/18/2019,N6371J,Groton to 4N1.  XC solo. IMC.
HFD,8/18/2019,N6371J,Groton to 4N1.  XC solo. IMC.
0B8,8/16/2019,N6371J,IFP to KGON.  Actual.  ILS05.  Solo IMC.  Short Field takeoff.  ILS vectors.
GON,8/16/2019,N6371J,IFP to KGON.  Actual.  ILS05.  Solo IMC.  Short Field takeoff.  ILS vectors.
4N1,8/16/2019,N6371J,IFP to Fisher's Island.  IMC.  VOR-A approach.  XC Solo.  Short field. Go around.
OFP,8/13/2019,N6371J,"CFI Initial - Practical Exam Check ride.  CFI ASE - Satisfactory.  John Phelps, 1746299."
4N1,8/13/2019,N6371J,"Hanover to home.  Rt. Seat, XC, solo, IFP, actual inst."
OFP,8/12/2019,N6371J,CFI Checkout w/ Joe Vasquez.
OFP,8/11/2019,N6371J,CFI checkride prep.  All maneuvers.  Solo.
HWV,8/10/2019,N6371J,"Brookhaven to Hanover.  Night, XC, solo."
OFP,8/10/2019,N6371J,"Brookhaven to Hanover.  Night, XC, solo."
JFK,8/10/2019,N6371J,"Brookhaven to Hanover.  Night, XC, solo."
FOK,8/10/2019,N6371J,FOK to Brookhaven to see Peter.
OFP,8/8/2019,N6371J,"Right seat, solo, prep for CFI Checkride... every CFI maneuver."
OFP,8/7/2019,N6371J,CFI Checkride prep.
OFP,8/6/2019,N6371J,"Soft and short field TOs. Steep turns, power on/off & cross control stalls, elevator and accelerated stalls, lazy 8s."
OFP,8/5/2019,N6371J,"Checkride prep (CFI).  Slow flight, steep turns, preflight, NML t/o & landing,"
4N1,8/4/2019,N6371J,To VA for HOVA flight school
OFP,8/4/2019,N6371J,To VA for HOVA flight school
GON,8/4/2019,N6371J,Trip home from CT
4N1,8/3/2019,N6371J,Trip to CT.  Lots of IMC.
GON,8/3/2019,N6371J,Trip to CT.  Lots of IMC.
4N1,8/1/2019,N6371J,Flight around with Wyatt.  N07 for dinner and back.
N07,8/1/2019,N6371J,Flight around with Wyatt.  N07 for dinner and back.
MMU,7/28/2019,N6371J,Morristown to home.
4N1,7/28/2019,N6371J,Morristown to home.
ACY,7/28/2019,N6371J,IFP.  Home from Nero's.
4N1,7/27/2019,N6371J,IFP to KACY.  Nero's.
ACY,7/27/2019,N6371J,IFP to KACY.  Nero's.
4N1,7/26/2019,N6371J,Check ride prep CFI with Kyle.
MGJ,7/26/2019,N6371J,Check ride prep CFI with Kyle.
WWD,7/25/2019,N6371J,IFP fm cape May to home.
4N1,7/25/2019,N6371J,IFP fm cape May to home.
N07,7/25/2019,N6371J,VFR to Cape May to see Karklins
FWN,7/14/2019,N6371J,"CFI Checkride prep.  Dual with Rich.  Right Seat take-offs, landings, stalls, turns, slow flight."
MGJ,7/14/2019,N6371J,"CFI Checkride prep.  Dual with Rich.  Right Seat take-offs, landings, stalls, turns, slow flight."
4N1,7/14/2019,N6371J,4N1 to KFWN and back to 4N1 after the lesson.
VKX,7/10/2019,N6371J,Flight home from DC.  IFP.  Night currency at 4N1.
4N1,7/10/2019,N6371J,Flight home from DC.  IFP.  Night currency at 4N1.
4N1,7/7/2019,N6371J,IFP into DC FRZ. For USCGR drill.
VKX,7/7/2019,N6371J,IFP into DC FRZ. For USCGR drill.
BTV,7/7/2019,N6371J,Burlington to home.
ALB,7/7/2019,N6371J,Burlington to home.
CYUL,7/7/2019,N6371J,Montreal to Burlington for Customs.
4N1,7/4/2019,N6371J,"IFP, eAPIS manifest.  ILS 24L.  To Montreal Jazz festival."
CYUL,7/4/2019,N6371J,"IFP, eAPIS manifest.  ILS 24L.  To Montreal Jazz festival."
BTV,7/4/2019,N6371J,"IFP, eAPIS manifest.  ILS 24L.  To Montreal Jazz festival."
4N1,6/27/2019,N6371J,Pick up Andres and his student stranded at KMGJ.
MGJ,6/27/2019,N6371J,Pick up Andres and his student stranded at KMGJ.
CDW,6/22/2019,N6336V,Flight Home with FLTstream210.
4N1,6/22/2019,N6336V,Flight Home with FLTstream210.
THV,6/15/2019,N6371J,IFP.  XC Solo.  York to Caldwell.
CDW,6/15/2019,N6371J,IFP.  XC Solo.  York to Caldwell.
4N1,6/15/2019,N6371J,IFP.  XC Solo to York
4N1,6/9/2019,N6371J,
BDR,6/9/2019,N6371J,IFP to KHTO for Lunch
4N1,6/6/2019,N6371J,IFP to KTTN and back.  Visual 34 and RNAV06. Solo XC.
TTN,6/6/2019,N6371J,IFP to KTTN and back.  Visual 34 and RNAV06. Solo XC.
WWD,5/26/2019,N6371J,IFP.  XC Solo.
4N1,5/26/2019,N6371J,IFP.  XC Solo.
GON,5/19/2019,N6371J,IFP home to 4N1.  Actual and 25 kt head wind.
4N1,5/19/2019,N6371J,IFP home to 4N1.  Actual and 25 kt head wind.
HFD,5/19/2019,N6371J,IFP home to 4N1.  Actual and 25 kt head wind.
PWM,5/18/2019,N6371J,IFP Night from Portland to Groton.  Brian and Bill.
GON,5/18/2019,N6371J,IFP Night from Portland to Groton.  Brian and Bill.
GDM,5/18/2019,N6371J,IFP Night from Portland to Groton.  Brian and Bill.
4N1,5/18/2019,N6371J,IFP to KGON with Brian.
4N1,5/16/2019,N6371J,"Night currency.  Solo.  VOR Check at 3000 over high point.  VOR 1&2, 0 error."
N07,5/11/2019,N6371J,Flight home from N07.  VOR Check 3000 over High Point.  0 Error on both VOR 1&2.
4N1,5/11/2019,N6371J,Flight home from N07.  VOR Check 3000 over High Point.  0 Error on both VOR 1&2.
44N,5/11/2019,N6371J,Flight home with Glen from Sky Acres.
SWF,5/11/2019,N6371J,"Instrument Currency 6 approaches, 2 holds, intercepting and tracking courses with Glen Davis, CFII and Safety Pilot."
POU,5/11/2019,N6371J,"Instrument Currency 6 approaches, 2 holds, intercepting and tracking courses with Glen Davis, CFII and Safety Pilot."
4N1,4/25/2019,N6371J,"Solo.  Commercial maneuvers, short field, soft field, T.O.s and LNDGS.  VOR Check, Over High Point @ 3000.  Zero error both VOR1 and VOR2."
FWN,4/25/2019,N6371J,"Solo.  Commercial maneuvers, short field, soft field, T.O.s and LNDGS.  VOR Check, Over High Point @ 3000.  Zero error both VOR1 and VOR2."
F45,4/23/2019,N12305,"CFI Spin Endorsement.  David Jacobson CFI 2200107, expires 6/2021."
4N1,4/11/2019,N6371J,IFP to KTTN to night landing.  Skyline Route home to Tappan Zee and 2 night landings at 4N1.
TTN,4/11/2019,N6371J,IFP to KTTN to night landing.  Skyline Route home to Tappan Zee and 2 night landings at 4N1.
1B1,4/7/2019,N6371J,Flight home from 1B1 after commercial practical test.
4N1,4/7/2019,N6371J,Flight home from 1B1 after commercial practical test.
1B1,4/6/2019,N6371J,Review commercial maneuvers.
4N1,4/6/2019,N6371J,IFP to 1B1 w/0.3 actual.
4N1,4/2/2019,N6371J,Commercial check ride prep. Kyle.
4N1,4/1/2019,N6371J,Commercial lesson.  Check ride prep w/Kyle.
1B1,3/30/2019,N6371J,Solo XC.  Trip home from 1B1.  Brutal headwind.
4N1,3/30/2019,N6371J,Solo XC.  Trip home from 1B1.  Brutal headwind.
4N1,3/27/2019,N6371J,"Commercial lesson with Kyle.  Chandelles, lazy 8s, 8s on pylons, short field, power off 180s."
FWN,3/27/2019,N6371J,"Commercial lesson with Kyle.  Chandelles, lazy 8s, 8s on pylons, short field, power off 180s."
XLL,3/26/2019,N6371J,
4N1,3/26/2019,N6371J,
4N1,3/25/2019,N6371J,"Commercial lesson.  Stalls on, off, accelerated.  Chandelles, lazy 8s, emergency decent, short/soft t/os and landings, steep spiral to landing. Power off 180."
1B1,3/24/2019,N6371J,"XC solo, 06N power off 180, chandelles, lazy 8s, 8s on pylons"
4N1,3/24/2019,N6371J,"XC solo, 06N power off 180, chandelles, lazy 8s, 8s on pylons"
06N,3/24/2019,N6371J,"XC solo, 06N power off 180, chandelles, lazy 8s, 8s on pylons"
PHF,3/20/2019,N6371J,"IFP.  IMC in VA/MD.  Clear after philly.  Solo XC.  Go around, cross wind landing 4N1."
4N1,3/20/2019,N6371J,"IFP.  IMC in VA/MD.  Clear after philly.  Solo XC.  Go around, cross wind landing 4N1."
SBY,3/20/2019,N6371J,"IFP.  IMC in VA/MD.  Clear after philly.  Solo XC.  Go around, cross wind landing 4N1."
4N1,3/18/2019,N6371J,"Night XC to Newport News for USCGR meeting in Yorktown.  IFP, actual in VA, needed approach."
PHF,3/18/2019,N6371J,"Night XC to Newport News for USCGR meeting in Yorktown.  IFP, actual in VA, needed approach."
EWR,3/18/2019,N6371J,"Night XC to Newport News for USCGR meeting in Yorktown.  IFP, actual in VA, needed approach."
SBY,3/18/2019,N6371J,"Night XC to Newport News for USCGR meeting in Yorktown.  IFP, actual in VA, needed approach."
4N1,3/17/2019,N6371J,"Commercial lesson - chandells, lazy 8s, 8s on pylons, emergency desent, accelerated stalls, power off 180."
1B1,3/3/2019,N6371J,Commercial lesson w/Doug Stewart.  CFI3151130 04/20.
4N1,3/3/2019,N6371J,1b1 to 4N1. Back from lesson w/Doug S.  KSWF transition.
4N1,2/28/2019,N6371J,"Commercial lesson, chandelles, lazy 8s, 8s on pylons, power off 180."
06N,2/23/2019,N6371J,"Randall - power off 180s, Sussex - power off 180, 4N1 - power off 180."
4N1,2/23/2019,N6371J,"Randall - power off 180s, Sussex - power off 180, 4N1 - power off 180."
FWN,2/23/2019,N6371J,"Randall - power off 180s, Sussex - power off 180, 4N1 - power off 180."
HWV,2/23/2019,N6371J,Flight following from Brookhaven to Randall.  4500 down to Power off 180 at Randall.
BDR,2/23/2019,N6371J,Flight following from Brookhaven to Randall.  4500 down to Power off 180 at Randall.
FOK,2/23/2019,N6371J,Getting Peter back to Brookhaven.
4N1,2/19/2019,N6371J,"4N1 to 07N for steep spiral and engine out 180s, chandelles, lazy 8s.  RNAV6 w/hold under the hood."
4N1,2/17/2019,N6371J,Skyline Route with Heather.
06N,2/17/2019,N6371J,"Commercial lesson with Jeff as inst. and safety pilot.  Chandelles, lazy 8s, power off 180s, Randall Landings."
4N1,2/16/2019,N6371J,"Commercial lesson w/Kyle.  RNAV24 circle to 6.  Chandelles, Lazy8s, power off 180, x-wind landings,go arounds, touch and gos at KMGJ."
TTN,2/16/2019,N6371J,IFR from KTTN to 4N1
4N1,2/10/2019,N6371J,"Wyatt night flight, Skyline Route."
AVP,2/10/2019,N6371J,VFR cross country solo.
4N1,2/3/2019,N6371J,"VOR Check - 3000 over High Point, 0 error.  Soft field takeoff.  No flaps landing, short field landing."
4N1,1/26/2019,N6371J,"Kyle Botbyl as safety pilot for the approach and CFI for commercial training.  Chandelles, lazy 8s, 8s on pylons, accelerated stall, steep spiral."
CDW,1/22/2019,N6371J,"Flight home from avionics work at KCDW.  Up to High Point for VOR Check, 0 Error.  Practice area for turns.  5 landings, 2 day, 3 night."
4N1,1/22/2019,N6371J,"Flight home from avionics work at KCDW.  Up to High Point for VOR Check, 0 Error.  Practice area for turns.  5 landings, 2 day, 3 night."
4N1,1/4/2019,N6371J,Deliver 71J to Caldwell for avionics work.
CDW,1/4/2019,N6371J,Deliver 71J to Caldwell for avionics work.
4N1,12/30/2018,N6371J,"Pattern work, short field, soft field takeoffs and landings."
GON,12/26/2018,N6371J,
4N1,12/26/2018,N6371J,
HWV,12/23/2018,N6371J,"Solo night flight, IFP, Brookhaven to 4N1.  RNAV24.  One VFR t/o and landing for 3 night landings."
4N1,12/23/2018,N6371J,"Solo night flight, IFP, Brookhaven to 4N1.  RNAV24.  One VFR t/o and landing for 3 night landings."
UUU,12/23/2018,N6371J,"Newport to Brookhaven.  Peter and James.  Flight following, most after sunset, night landing at Brookhaven."
GON,12/23/2018,N6371J,"Newport to Brookhaven.  Peter and James.  Flight following, most after sunset, night landing at Brookhaven."
4N1,12/9/2018,N6371J,"Night currency (4/3) at 4N1.  VOR 1&2 Check: 1800ft, downwind to base for 06 at 4N1, HUO 116.1, 342degrees, zero error.  Short field, soft field, T/O & Ldngs."
TTN,12/5/2018,N6371J,Flight home from KTTN for meeting.
4N1,12/5/2018,N6371J,Flight home from KTTN for meeting.
GON,11/25/2018,N6371J,Flight home from Groton.  IFP. RNAV24 but not for currency.  Cross wind landing.
4N1,11/25/2018,N6371J,Flight home from Groton.  IFP. RNAV24 but not for currency.  Cross wind landing.
HFD,11/25/2018,N6371J,Flight home from Groton.  IFP. RNAV24 but not for currency.  Cross wind landing.
MVY,11/24/2018,N6371J,"Martha’s to Groton.  Overnight in Groton.  IFP. IMC at 4000.  ILS 05, and towered night landing."
GON,11/24/2018,N6371J,"Martha’s to Groton.  Overnight in Groton.  IFP. IMC at 4000.  ILS 05, and towered night landing."
SNC,11/24/2018,N6371J,Chester to Martha’s Vineyard.  IFP & IMC.  Up 7000 on top.
4N1,11/23/2018,N6371J,Flight to KSNC with Brian.  Clear and cold. go around.  Short field landing. XWind landing.
SNC,11/23/2018,N6371J,Flight to KSNC with Brian.  Clear and cold. go around.  Short field landing. XWind landing.
4N1,11/18/2018,N6371J,"2 landings KFWN and 4N1.  Turns around a point, S turns, VOR Check at High Point."
FWN,11/18/2018,N6371J,"2 landings KFWN and 4N1.  Turns around a point, S turns, VOR Check at High Point."
VKX,11/11/2018,N6371J,Back from DC.  Lousy routing from ATC.
4N1,11/11/2018,N6371J,Back from DC.  Lousy routing from ATC.
4N1,11/8/2018,N6371J,IFP and FRZ flight plans.  Solo from 4N1 to Potomac Airfield.  USCG drills at CGHQ.
VKX,11/8/2018,N6371J,IFP and FRZ flight plans.  Solo from 4N1 to Potomac Airfield.  USCG drills at CGHQ.
4N1,11/4/2018,N6371J,"Skyline route with Mom.  SAX, SBJ, Raritan River, Staten Island Shoreline, Bravo Clearance @ 1500ft up NYC skyline route."
ABE,11/4/2018,N6371J,Flight from KABE to 4N1 with 1N7 missed.
1N7,11/4/2018,N6371J,Flight from KABE to 4N1 with 1N7 missed.
ACY,10/25/2018,N6371J,From KACY to 4N1.  2 go arounds at 4N1.  Lots of headwind on the way up.  RNAV06 from SBJ.
4N1,10/25/2018,N6371J,From KACY to 4N1.  2 go arounds at 4N1.  Lots of headwind on the way up.  RNAV06 from SBJ.
4N1,10/22/2018,N6371J,"Solo, night, XCountry to KACY for NJSBA convention."
ACY,10/22/2018,N6371J,"Solo, night, XCountry to KACY for NJSBA convention."
1B1,10/14/2018,N6371J,Flight home solo XCountry from training and Instrument Checkride.
4N1,10/14/2018,N6371J,Flight home solo XCountry from training and Instrument Checkride.
ALB,10/14/2018,N6371J,Instrument Checkride
PSF,10/14/2018,N6371J,Instrument Checkride
BAF,10/13/2018,N6371J,IFR Flight with Doug Stewart.  Last leg to 1B1 to end day two.
1B1,10/13/2018,N6371J,IFR Flight with Doug Stewart.  Last leg to 1B1 to end day two.
ALB,10/13/2018,N6371J,IFR Flight with Doug Stewart.  Last leg to 1B1 to end day two.
PSF,10/13/2018,N6371J,IFR Flight with Doug Stewart.  Last leg to 1B1 to end day two.
PSM,10/13/2018,N6371J,IFR Trip with Doug Stewart.  Portland to Westfield.
RKD,10/12/2018,N6371J,IFR Trip with Doug Stewart.
PSM,10/12/2018,N6371J,IFR Trip with Doug Stewart.
BGR,10/12/2018,N6371J,Beginning Day 2 of the IFR trip with Doug Stewart.   Leaving Bangor.  Light Icing experienced.   Decent to solve.
BHB,10/12/2018,N6371J,Beginning Day 2 of the IFR trip with Doug Stewart.   Leaving Bangor.  Light Icing experienced.   Decent to solve.
BML,10/12/2018,N6371J,"IFR trip with Doug Stewart.  End of day one in Bangor, ME."
LEB,10/12/2018,N6371J,IFR trip with Doug Stewart
DDH,10/12/2018,N6371J,IFR trip with Doug Stewart.
VSF,10/12/2018,N6371J,IFR trip with Doug Stewart.
1B1,10/12/2018,N6371J,Filed with Doug Stewart.  CFII 3151130. Exp-04/2020.  Actual IMC 0.5
4N1,10/12/2018,N6371J,Brutal winds coming out of 4N1 6am departure for 1B1 to pick up Doug Stewart.
4N1,10/10/2018,N6371J,Solo flight - VOR Check at High Point.  VOR 8 practice approach at 06N to missed.  Hold at HUO.  Practice RNAV 24 at 4N1.
06N,10/10/2018,N6371J,Solo flight - VOR Check at High Point.  VOR 8 practice approach at 06N to missed.  Hold at HUO.  Practice RNAV 24 at 4N1.
4N1,9/30/2018,N6371J,Instrument test prep with Rich B.
FWN,9/30/2018,N6371J,Instrument test prep with Rich B.
4N1,9/29/2018,N6371J,Instrument Test Prep
FWN,9/29/2018,N6371J,Instrument Test Prep
4N1,9/28/2018,N6371J,"Night currency, 2 pattern landings, 1 straight in on the RNAV24 from WAMUV."
4N1,9/24/2018,N6371J,Flight with Peggy Naumann. ILS at KPOU.  Instrument Checkride - disapproval.
POU,9/24/2018,N6371J,Flight with Peggy Naumann. ILS at KPOU.  Instrument Checkride - disapproval.
4N1,9/22/2018,N6371J,"Night currency, VOR Check at 3000 over High Point, HUO 222 radial, 0 error."
FWN,9/19/2018,N6371J,"Flight home via practice area.  Turns around a point, s turns, climbing turns and descents. Go around.  Cross wind landing on Rwy6."
4N1,9/19/2018,N6371J,"Flight home via practice area.  Turns around a point, s turns, climbing turns and descents. Go around.  Cross wind landing on Rwy6."
4N1,9/16/2018,N6371J,Instrument lesson and currency with Chez.
AVP,9/16/2018,N6371J,Instrument lesson and currency with Chez.
MSV,9/16/2018,N6371J,Instrument lesson and currency with Chez.
HWV,9/16/2018,N6371J,Trip home from LI
BDR,9/16/2018,N6371J,Trip home from LI
MTP,9/16/2018,N6371J,Trip back to Brookhaven with Peter
21N,9/16/2018,N6371J,Trip to Montauk with Peter
HWV,9/15/2018,N6371J,Trip with Peter Daly day to night.  Night landing.
4N1,9/15/2018,N6371J,Trip to Long Island
BDR,9/15/2018,N6371J,Trip to Long Island
FWN,9/15/2018,N6371J,Prep for checkride
4N1,8/30/2018,N6371J,"Instrument Stage 3 Check with Y. Chez Fogel, CFII 2754490, exp 03/20. 2 Approaches (VOR 08 at 06N & ILS15 at KMSV), night landing, partial panel, holds, unusual attitudes under the hood."
06N,8/30/2018,N6371J,"Instrument Stage 3 Check with Y. Chez Fogel, CFII 2754490, exp 03/20. 2 Approaches (VOR 08 at 06N & ILS15 at KMSV), night landing, partial panel, holds, unusual attitudes under the hood."
MSV,8/30/2018,N6371J,"Instrument Stage 3 Check with Y. Chez Fogel, CFII 2754490, exp 03/20. 2 Approaches (VOR 08 at 06N & ILS15 at KMSV), night landing, partial panel, holds, unusual attitudes under the hood."
FWN,8/28/2018,N6371J,Instrument lesson with Rich Bartlett.  CFII 3710199 exp 8/2019
4N1,8/28/2018,N6371J,Fights to and from KFWN for Lesson w/Rich
FWN,8/26/2018,N6371J,Instrument lesson with Rich Bartlett.  RNAV03 to missed and hold.  RNAV03 to circle to land.
4N1,8/26/2018,N6371J,Flight to and from instrument lesson at KFWN. VOR Check at High Point.  HUO 222 degree radial.  No error on VOR1 or VOR2.
4N1,8/25/2018,N6371J,"Instrument 250NM w/100NM straight line distance (4N1 to KGON), different type of approach at each airport (4 total this flight, VOR (w/ Circle to land) at KGON, ILS at KBAF, LOC at KPOU, and RNAV at 4N1. Glen Davis CFII #3329185, Exp. 03/31/2020."
GON,8/25/2018,N6371J,"Instrument 250NM w/100NM straight line distance (4N1 to KGON), different type of approach at each airport (4 total this flight, VOR (w/ Circle to land) at KGON, ILS at KBAF, LOC at KPOU, and RNAV at 4N1. Glen Davis CFII #3329185, Exp. 03/31/2020."
BAF,8/25/2018,N6371J,"Instrument 250NM w/100NM straight line distance (4N1 to KGON), different type of approach at each airport (4 total this flight, VOR (w/ Circle to land) at KGON, ILS at KBAF, LOC at KPOU, and RNAV at 4N1. Glen Davis CFII #3329185, Exp. 03/31/2020."
POU,8/25/2018,N6371J,"Instrument 250NM w/100NM straight line distance (4N1 to KGON), different type of approach at each airport (4 total this flight, VOR (w/ Circle to land) at KGON, ILS at KBAF, LOC at KPOU, and RNAV at 4N1. Glen Davis CFII #3329185, Exp. 03/31/2020."
SFM,8/24/2018,N6371J,"Night flight from KSFM to 4N1. This flight is a meets the commercial requirement for a cross country night flight over 2 hours, over 100 miles."
4N1,8/24/2018,N6371J,"Night flight from KSFM to 4N1. This flight is a meets the commercial requirement for a cross country night flight over 2 hours, over 100 miles."
GDM,8/24/2018,N6371J,"Night flight from KSFM to 4N1. This flight is a meets the commercial requirement for a cross country night flight over 2 hours, over 100 miles."
BAF,8/24/2018,N6371J,"Night flight from KSFM to 4N1. This flight is a meets the commercial requirement for a cross country night flight over 2 hours, over 100 miles."
4N1,8/23/2018,N6371J,"Flight to KSFM, Maine.  Dinner with Maria and Tommy."
SFM,8/23/2018,N6371J,"Flight to KSFM, Maine.  Dinner with Maria and Tommy."
BAF,8/23/2018,N6371J,"Flight to KSFM, Maine.  Dinner with Maria and Tommy."
GDM,8/23/2018,N6371J,"Flight to KSFM, Maine.  Dinner with Maria and Tommy."
4N1,8/20/2018,N6371J,4N1 to KFWN for lesson with Rich B.
FWN,8/20/2018,N6371J,4N1 to KFWN for lesson with Rich B.
4N1,8/9/2018,N6371J,"Cross country to Saratoga, Columbia county and back.  Practice RNAV21 at 1B1, RNAV24 at 4N1, VFR Pattern at 5B2."
ALB,8/9/2018,N6371J,"Cross country to Saratoga, Columbia county and back.  Practice RNAV21 at 1B1, RNAV24 at 4N1, VFR Pattern at 5B2."
5B2,8/9/2018,N6371J,"Cross country to Saratoga, Columbia county and back.  Practice RNAV21 at 1B1, RNAV24 at 4N1, VFR Pattern at 5B2."
1B1,8/9/2018,N6371J,"Cross country to Saratoga, Columbia county and back.  Practice RNAV21 at 1B1, RNAV24 at 4N1, VFR Pattern at 5B2."
4N1,8/7/2018,N6371J,"Air work... sturns, turns around a point."
PVC,8/5/2018,N6371J,Home from Cape Cod.  XCountry & flight following.  Night 0.9 and night landing @ 4N1.
4N1,8/5/2018,N6371J,Home from Cape Cod.  XCountry & flight following.  Night 0.9 and night landing @ 4N1.
4N1,7/31/2018,N6371J,Afternoon flight to HUO and back.    PIREP from 4NM E of HUO on 122.2.
4N1,7/29/2018,N6371J,
HVN,7/29/2018,N6371J,
POU,7/29/2018,N6371J,
AVP,7/29/2018,N6371J,"End stage 2 Check with Chez, CFII: 2754990, exp 03/20. KAVP ILS 04, KMSV vor/DME 33.  VOR Check."
MGJ,7/29/2018,N6371J,"End stage 2 Check with Chez, CFII: 2754990, exp 03/20. KAVP ILS 04, KMSV vor/DME 33.  VOR Check."
4N1,7/28/2018,N6371J,Local w/Joe I.
BAF,7/27/2018,N6371J,Return flight to 4N1 from KBAF.  WX-1000 works as well as transponder ADSB WX on both ForeFlight and aspen displays.
4N1,7/27/2018,N6371J,Return flight to 4N1 from KBAF.  WX-1000 works as well as transponder ADSB WX on both ForeFlight and aspen displays.
POU,7/27/2018,N6371J,71J from KPOU to home from avionics shop
4N1,6/26/2018,N6371J,Direct flight from 4N1 to KPOU.  Dropped off 71J at Precision Avionics.
POU,6/26/2018,N6371J,Direct flight from 4N1 to KPOU.  Dropped off 71J at Precision Avionics.
4N1,6/17/2018,N6371J,"Instrument Lesson.  Stage 2 Check, pt 2/3.  VOR-A @ KFWN to missed.  ILS24 @ KABE.  RNAV24 @ 4N1.  Hold at SAX and procedure turns.   Chez Fogel, CFII, 2754490. Exp 03/2020."
FWN,6/17/2018,N6371J,"Instrument Lesson.  Stage 2 Check, pt 2/3.  VOR-A @ KFWN to missed.  ILS24 @ KABE.  RNAV24 @ 4N1.  Hold at SAX and procedure turns.   Chez Fogel, CFII, 2754490. Exp 03/2020."
ABE,6/17/2018,N6371J,"Instrument Lesson.  Stage 2 Check, pt 2/3.  VOR-A @ KFWN to missed.  ILS24 @ KABE.  RNAV24 @ 4N1.  Hold at SAX and procedure turns.   Chez Fogel, CFII, 2754490. Exp 03/2020."
BID,6/16/2018,N6371J,KBID to 4N1.  VOR and GPS Nav.  Flight Following.  8500ft cruise alt home.
4N1,6/16/2018,N6371J,KBID to 4N1.  VOR and GPS Nav.  Flight Following.  8500ft cruise alt home.
GON,6/16/2018,N6371J,KBID to 4N1.  VOR and GPS Nav.  Flight Following.  8500ft cruise alt home.
4N1,6/15/2018,N6371J,XCountry flight to 1B1.  Short field at 1B1 and touch and go towered landing at KPOU.
MGJ,6/15/2018,N6371J,XCountry flight to 1B1.  Short field at 1B1 and touch and go towered landing at KPOU.
1B1,6/15/2018,N6371J,XCountry flight to 1B1.  Short field at 1B1 and touch and go towered landing at KPOU.
POU,6/15/2018,N6371J,XCountry flight to 1B1.  Short field at 1B1 and touch and go towered landing at KPOU.
4N1,6/5/2018,N6371J,Y. Fogel CFII #2754490 Exp 3/20.  XCountry.  Wings credit for advanced tasks.  Part of the Gleim Instrument Stage 2 Check.
BDL,6/5/2018,N6371J,Y. Fogel CFII #2754490 Exp 3/20.  XCountry.  Wings credit for advanced tasks.  Part of the Gleim Instrument Stage 2 Check.
POU,6/5/2018,N6371J,Y. Fogel CFII #2754490 Exp 3/20.  XCountry.  Wings credit for advanced tasks.  Part of the Gleim Instrument Stage 2 Check.
4N1,6/3/2018,N6371J,"VOR Check at KFWN for HUO both VOR1 and VOR2, 0 degree difference.  GPS flying and stick and rudder for Chelsea."
