SITE_NO,airport_id,name,CITY,state,STATE_NAME,lat,long,latitude,longitude,ELEV,OWNERSHIP_TYPE_CODE,FACILITY_USE_CODE,towered_status,airspace_b
22825,1D7,THE SIGURD ANDERSON,WEBSTER,SD,SOUTH DAKOTA,45.29311111,-97.51361111,45.29311111,-97.51361111,1857.6,PU,PU,Non-towered,
22825.5,4X4,WESSINGTON SPRINGS,WESSINGTON SPRINGS,SD,SOUTH DAKOTA,44.06188888,-98.53219444,44.06188888,-98.53219444,1544.5,PU,PU,Non-towered,
22837,ICR,WINNER RGNL,WINNER,SD,SOUTH DAKOTA,43.38948466,-99.84121441,43.38948466,-99.84121441,2032.3,PU,PU,Non-towered,
22844,YKN,CHAN GURNEY MUNI,YANKTON,SD,SOUTH DAKOTA,42.91667861,-97.38593166,42.91667861,-97.38593166,1305.9,PU,PU,Non-towered,
22862,MMI,MCMINN COUNTY,ATHENS,TN,TENNESSEE,35.39919444,-84.56177777,35.39919444,-84.56177777,874.3,PU,PU,Non-towered,
22866,M08,WILLIAM L WHITEHURST FLD,BOLIVAR,TN,TENNESSEE,35.21513888,-89.04325,35.21513888,-89.04325,499.1,PU,PU,Non-towered,
22884,TRI,TRI-CITIES,BRISTOL/JOHNSON/KINGSPORT,TN,TENNESSEE,36.47520888,-82.407415,36.47520888,-82.407415,1518.6,PU,PU,Towered,
22890.1,0M4,BENTON COUNTY,CAMDEN,TN,TENNESSEE,36.00954166,-88.12472777,36.00954166,-88.12472777,468,PU,PU,Non-towered,
22894.5,GHM,CENTERVILLE MUNI,CENTERVILLE,TN,TENNESSEE,35.83741583,-87.44537694,35.83741583,-87.44537694,765,PU,PU,Non-towered,
22899,CHA,LOVELL FLD,CHATTANOOGA,TN,TENNESSEE,35.03519444,-85.20355555,35.03519444,-85.20355555,682.5,PU,PU,Towered,
22905,CKV,OUTLAW FLD,CLARKSVILLE,TN,TENNESSEE,36.621865,-87.41494777,36.621865,-87.41494777,549.9,PU,PU,Non-towered,
22906.1,RZR,CLEVELAND RGNL JETPORT,CLEVELAND,TN,TENNESSEE,35.21233638,-84.79919888,35.21233638,-84.79919888,865.6,PU,PU,Non-towered,
22912,M29,HASSELL FLD,CLIFTON,TN,TENNESSEE,35.38303444,-87.96826777,35.38303444,-87.96826777,406.6,PU,PU,Non-towered,
22919,FGU,COLLEGEDALE MUNI,COLLEGEDALE,TN,TENNESSEE,35.04442083,-85.02006666,35.04442083,-85.02006666,860,PU,PU,Non-towered,
22919.6,MRC,MAURY COUNTY RGNL,COLUMBIA/MOUNT PLEASANT,TN,TENNESSEE,35.55433861,-87.17914,35.55433861,-87.17914,681.3,PU,PU,Non-towered,
22925,1A3,MARTIN CAMPBELL FLD,COPPERHILL,TN,TENNESSEE,35.01581611,-84.34683111,35.01581611,-84.34683111,1789,PU,PU,Non-towered,
22930,M04,COVINGTON MUNI,COVINGTON,TN,TENNESSEE,35.58336388,-89.58722472,35.58336388,-89.58722472,280.2,PU,PU,Non-towered,
22935,CSV,CROSSVILLE MEML-WHITSON FLD,CROSSVILLE,TN,TENNESSEE,35.95129138,-85.08497722,35.95129138,-85.08497722,1881.7,PU,PU,Non-towered,
22941.1,2A0,MARK ANTON,DAYTON,TN,TENNESSEE,35.48625,-84.93108333,35.48625,-84.93108333,718.2,PU,PU,Non-towered,
22946,M02,DICKSON MUNI,DICKSON,TN,TENNESSEE,36.12795666,-87.42983972,36.12795666,-87.42983972,892.1,PU,PU,Non-towered,
22952,DYR,DYERSBURG RGNL,DYERSBURG,TN,TENNESSEE,35.99797222,-89.40658333,35.99797222,-89.40658333,337.7,PU,PU,Non-towered,
22960.2,0A9,ELIZABETHTON MUNI,ELIZABETHTON,TN,TENNESSEE,36.37155794,-82.17272433,36.37155794,-82.17272433,1592.5,PU,PU,Non-towered,
22970.1,FYM,FAYETTEVILLE MUNI,FAYETTEVILLE,TN,TENNESSEE,35.05969444,-86.564,35.05969444,-86.564,983.9,PU,PU,Non-towered,
22976.8,1A7,JACKSON COUNTY,GAINESBORO,TN,TENNESSEE,36.39681694,-85.64132527,36.39681694,-85.64132527,517.3,PU,PU,Non-towered,
22977.1,XNX,MUSIC CITY EXEC,GALLATIN,TN,TENNESSEE,36.37508055,-86.40841222,36.37508055,-86.40841222,583.3,PU,PU,Non-towered,
22993.1,GCY,GREENEVILLE MUNI,GREENEVILLE,TN,TENNESSEE,36.19572222,-82.81136111,36.19572222,-82.81136111,1607.5,PU,PU,Non-towered,
23006,0M3,PAUL BRIDGES FLD,HOHENWALD,TN,TENNESSEE,35.54597416,-87.59732444,35.54597416,-87.59732444,972,PU,PU,Non-towered,
23011,M53,HUMBOLDT MUNI,HUMBOLDT,TN,TENNESSEE,35.80218333,-88.87493444,35.80218333,-88.87493444,421.2,PU,PU,Non-towered,
23014,HZD,SGT LEE RUSSELL CARROLL COUNTY,HUNTINGDON,TN,TENNESSEE,36.08929736,-88.46329877,36.08929736,-88.46329877,496.6,PU,PU,Non-towered,
23018.2,JAU,COLONEL TOMMY C STINER AIRFIELD,JACKSBORO,TN,TENNESSEE,36.33408888,-84.16296527,36.33408888,-84.16296527,1179.9,PU,PU,Non-towered,
23023,MKL,JACKSON RGNL,JACKSON,TN,TENNESSEE,35.59988055,-88.91561194,35.59988055,-88.91561194,433.3,PU,PU,Towered,
23028,2A1,JAMESTOWN MUNI,JAMESTOWN,TN,TENNESSEE,36.34970361,-84.94665333,36.34970361,-84.94665333,1694.3,PU,PU,Non-towered,
23029.5,APT,MARION COUNTY/BROWN FLD,JASPER,TN,TENNESSEE,35.06066666,-85.58530555,35.06066666,-85.58530555,641.2,PU,PU,Non-towered,
23034,0A4,JOHNSON CITY,JOHNSON CITY,TN,TENNESSEE,36.36371666,-82.30902611,36.36371666,-82.30902611,1550,PR,PU,Non-towered,
23043,DKX,KNOXVILLE DOWNTOWN ISLAND,KNOXVILLE,TN,TENNESSEE,35.96383333,-83.87366666,35.96383333,-83.87366666,833.2,PU,PU,Non-towered,
23046,TYS,MC GHEE TYSON,KNOXVILLE,TN,TENNESSEE,35.81109111,-83.99406722,35.81109111,-83.99406722,986.4,PU,PU,Towered,
23050,3M7,LAFAYETTE MUNI,LAFAYETTE,TN,TENNESSEE,36.52002777,-86.05805555,36.52002777,-86.05805555,969,PU,PU,Non-towered,
23053.3,2M2,LAWRENCEBURG/LAWRENCE COUNTY (FLEEMAN FLD),LAWRENCEBURG,TN,TENNESSEE,35.23430111,-87.25794361,35.23430111,-87.25794361,936.5,PU,PU,Non-towered,
23055,M54,LEBANON MUNI,LEBANON,TN,TENNESSEE,36.19041122,-86.31569041,36.19041122,-86.31569041,588.4,PU,PU,Non-towered,
23059.1,LUG,ELLINGTON,LEWISBURG,TN,TENNESSEE,35.50697416,-86.8038875,35.50697416,-86.8038875,718.4,PU,PU,Non-towered,
23060.01,PVE,BEECH RIVER RGNL,LEXINGTON-PARSONS,TN,TENNESSEE,35.65636169,-88.19535227,35.65636169,-88.19535227,487.7,PU,PU,Non-towered,
23062.5,M15,JAMES TUCKER,LINDEN,TN,TENNESSEE,35.59483888,-87.87662916,35.59483888,-87.87662916,740,PU,PU,Non-towered,
23064,8A3,LIVINGSTON MUNI,LIVINGSTON,TN,TENNESSEE,36.41350333,-85.31045583,36.41350333,-85.31045583,1372,PU,PU,Non-towered,
23084.5,MNV,MONROE COUNTY,MADISONVILLE,TN,TENNESSEE,35.54523138,-84.38040027,35.54523138,-84.38040027,1031,PU,PU,Non-towered,
23081,M93,HOUSTON COUNTY,MC KINNON,TN,TENNESSEE,36.31672166,-87.91669555,36.31672166,-87.91669555,370,PU,PU,Non-towered,
23083,RNC,WARREN COUNTY MEML,MC MINNVILLE,TN,TENNESSEE,35.69869888,-85.84382055,35.69869888,-85.84382055,1031.9,PU,PU,Non-towered,
23094.12,M01,GENERAL DEWITT SPAIN,MEMPHIS,TN,TENNESSEE,35.2006925,-90.05397527,35.2006925,-90.05397527,225,PU,PU,Non-towered,
23097,MEM,MEMPHIS INTL,MEMPHIS,TN,TENNESSEE,35.04241138,-89.97667916,35.04241138,-89.97667916,340.9,PU,PU,Towered,1
23103,2M8,CHARLES W BAKER,MILLINGTON,TN,TENNESSEE,35.27848038,-89.93299661,35.27848038,-89.93299661,246.8,PU,PU,Non-towered,
23103.02,NQA,MILLINGTON/MEMPHIS,MILLINGTON,TN,TENNESSEE,35.35663888,-89.87043,35.35663888,-89.87043,322.4,PU,PU,Towered,
23109.1,MOR,MOORE-MURRELL,MORRISTOWN,TN,TENNESSEE,36.1793825,-83.37545166,36.1793825,-83.37545166,1312.8,PU,PU,Non-towered,
23115,6A4,JOHNSON COUNTY,MOUNTAIN CITY,TN,TENNESSEE,36.41784527,-81.82513388,36.41784527,-81.82513388,2241.1,PU,PU,Non-towered,
23118.2,MBT,MURFREESBORO MUNI,MURFREESBORO,TN,TENNESSEE,35.87865388,-86.37746833,35.87865388,-86.37746833,614.2,PU,PU,Non-towered,
23122.1,JWN,JOHN C TUNE,NASHVILLE,TN,TENNESSEE,36.18302183,-86.88649533,36.18302183,-86.88649533,501,PU,PU,Towered,
23121,BNA,NASHVILLE INTL,NASHVILLE,TN,TENNESSEE,36.124475,-86.67818055,36.124475,-86.67818055,599,PU,PU,Towered,
23143,SCX,SCOTT MUNI,ONEIDA,TN,TENNESSEE,36.45569194,-84.58575,36.45569194,-84.58575,1544.8,PU,PU,Non-towered,
23146,PHT,HENRY COUNTY,PARIS,TN,TENNESSEE,36.33594444,-88.38444444,36.33594444,-88.38444444,580.2,PU,PU,Non-towered,
23154.1,1M5,DOUGLAS HUNTER FLD,PORTLAND,TN,TENNESSEE,36.59286583,-86.47691111,36.59286583,-86.47691111,817.6,PU,PU,Non-towered,
23160,GZS,ABERNATHY FLD,PULASKI,TN,TENNESSEE,35.15408333,-87.05705555,35.15408333,-87.05705555,688.8,PU,PU,Non-towered,
23178.1,RKW,ROCKWOOD MUNI,ROCKWOOD,TN,TENNESSEE,35.92233333,-84.68977777,35.92233333,-84.68977777,1664.1,PU,PU,Non-towered,
23179,RVN,HAWKINS COUNTY,ROGERSVILLE,TN,TENNESSEE,36.45757916,-82.88503416,36.45757916,-82.88503416,1254.6,PU,PU,Non-towered,
23180,SNH,SAVANNAH-HARDIN COUNTY,SAVANNAH,TN,TENNESSEE,35.17024638,-88.21672611,35.17024638,-88.21672611,472.7,PU,PU,Non-towered,
23183.6,SZY,ROBERT SIBLEY,SELMER,TN,TENNESSEE,35.20294444,-88.49836111,35.20294444,-88.49836111,610.2,PU,PU,Non-towered,
23183.9,GKT,GATLINBURG-PIGEON FORGE,SEVIERVILLE,TN,TENNESSEE,35.85775861,-83.52870305,35.85775861,-83.52870305,1013.9,PU,PU,Non-towered,
23184,UOS,FRANKLIN COUNTY,SEWANEE,TN,TENNESSEE,35.20514583,-85.89814722,35.20514583,-85.89814722,1953.3,PU,PU,Non-towered,
23184.3,SYI,BOMAR FLD/SHELBYVILLE MUNI,SHELBYVILLE,TN,TENNESSEE,35.5594,-86.44247194,35.5594,-86.44247194,799.6,PU,PU,Non-towered,
23187.2,0A3,SMITHVILLE MUNI,SMITHVILLE,TN,TENNESSEE,35.98544444,-85.80911111,35.98544444,-85.80911111,1084.3,PU,PU,Non-towered,
23189,MQY,SMYRNA,SMYRNA,TN,TENNESSEE,36.00897027,-86.52008972,36.00897027,-86.52008972,543,PU,PU,Towered,
23215.01,FYE,FAYETTE COUNTY,SOMERVILLE,TN,TENNESSEE,35.20769444,-89.39444444,35.20769444,-89.39444444,435.8,PU,PU,Non-towered,
23216.7,SRB,UPPER CUMBERLAND RGNL,SPARTA,TN,TENNESSEE,36.05673777,-85.53010611,36.05673777,-85.53010611,1025.2,PU,PU,Non-towered,
23218.1,M91,SPRINGFIELD ROBERTSON COUNTY,SPRINGFIELD,TN,TENNESSEE,36.53669444,-86.92116666,36.53669444,-86.92116666,706.3,PU,PU,Non-towered,
23221,3A2,NEW TAZEWELL MUNI,TAZEWELL,TN,TENNESSEE,36.40889722,-83.55718583,36.40889722,-83.55718583,1178.8,PU,PU,Non-towered,
23224.1,0M2,REELFOOT LAKE,TIPTONVILLE,TN,TENNESSEE,36.47533333,-89.34630555,36.47533333,-89.34630555,289,PU,PU,Non-towered,
23230,TGC,GIBSON COUNTY,TRENTON,TN,TENNESSEE,35.93245472,-88.84894027,35.93245472,-88.84894027,358.4,PU,PU,Non-towered,
23233,THA,TULLAHOMA RGNL/WM NORTHERN FLD,TULLAHOMA,TN,TENNESSEE,35.38012527,-86.24677833,35.38012527,-86.24677833,1084,PU,PU,Non-towered,
23235,UCY,EVERETT-STEWART RGNL,UNION CITY,TN,TENNESSEE,36.37974055,-88.98570194,36.37974055,-88.98570194,345.6,PU,PU,Non-towered,
23240.1,0M5,HUMPHREYS COUNTY,WAVERLY,TN,TENNESSEE,36.11661111,-87.73816666,36.11661111,-87.73816666,755.8,PU,PU,Non-towered,
23250,BGF,WINCHESTER MUNI,WINCHESTER,TN,TENNESSEE,35.17753361,-86.06616638,35.17753361,-86.06616638,978.8,PU,PU,Non-towered,
23287,ABI,ABILENE RGNL,ABILENE,TX,TEXAS,32.41133333,-99.68188888,32.41133333,-99.68188888,1790.6,PU,PU,Towered,
23292.01,67T,OLD HOPPE PLACE,AGUA DULCE,TX,TEXAS,27.79970555,-97.85090277,27.79970555,-97.85090277,96,PR,PU,Non-towered,
23299,T23,ALBANY MUNI,ALBANY,TX,TEXAS,32.72138888,-99.26758333,32.72138888,-99.26758333,1414.8,PU,PU,Non-towered,
23305,ALI,ALICE INTL,ALICE,TX,TEXAS,27.74088888,-98.02694444,27.74088888,-98.02694444,178.2,PU,PU,Non-towered,
23307,E38,ALPINE-CASPARIS MUNI,ALPINE,TX,TEXAS,30.38422222,-103.6835833,30.38422222,-103.6835833,4514.4,PU,PU,Non-towered,
23328,AMA,RICK HUSBAND AMARILLO INTL,AMARILLO,TX,TEXAS,35.21936111,-101.7059167,35.21936111,-101.7059167,3606.7,PU,PU,Towered,
23324.12,H81,RIVER FALLS,AMARILLO,TX,TEXAS,35.08142538,-101.7557974,35.08142538,-101.7557974,3585,PR,PU,Non-towered,
23324,TDW,TRADEWIND,AMARILLO,TX,TEXAS,35.16988888,-101.8258611,35.16988888,-101.8258611,3648.5,PR,PU,Non-towered,
23332,T00,CHAMBERS COUNTY,ANAHUAC,TX,TEXAS,29.76981477,-94.66348708,29.76981477,-94.66348708,21.2,PU,PU,Non-towered,
23336,E11,ANDREWS COUNTY,ANDREWS,TX,TEXAS,32.33075297,-102.5296873,32.33075297,-102.5296873,3174,PU,PU,Non-towered,
23337.22,LBX,TEXAS GULF COAST RGNL,ANGLETON/LAKE JACKSON,TX,TEXAS,29.10863888,-95.46208333,29.10863888,-95.46208333,25.2,PU,PU,Non-towered,
23352.1,GKY,ARLINGTON MUNI,ARLINGTON,TX,TEXAS,32.66387111,-97.09428055,32.66387111,-97.09428055,628.3,PU,PU,Towered,
23359.4,T60,STONEWALL COUNTY,ASPERMONT,TX,TEXAS,33.17034027,-100.197275,33.17034027,-100.197275,1744,PU,PU,Non-towered,
23363.1,F44,ATHENS MUNI,ATHENS,TX,TEXAS,32.16384777,-95.82835305,32.16384777,-95.82835305,444.1,PU,PU,Non-towered,
23366,ATA,HALL-MILLER MUNI,ATLANTA,TX,TEXAS,33.10252777,-94.19502777,33.10252777,-94.19502777,280.3,PU,PU,Non-towered,
23373.2,EDC,AUSTIN EXEC,AUSTIN,TX,TEXAS,30.39749313,-97.5663935,30.39749313,-97.5663935,620,PR,PU,Towered,
23369,AUS,AUSTIN-BERGSTROM INTL,AUSTIN,TX,TEXAS,30.19452722,-97.66987611,30.19452722,-97.66987611,541.5,PU,PU,Towered,
23369.39,HYI,SAN MARCOS RGNL,AUSTIN,TX,TEXAS,29.89275,-97.863,29.89275,-97.863,594.7,PU,PU,Towered,
23388,E30,BRUCE FLD,BALLINGER,TX,TEXAS,31.67447222,-99.977,31.67447222,-99.977,1738.5,PU,PU,Non-towered,
23409.4,BYY,BAY CITY RGNL,BAY CITY,TX,TEXAS,28.97324666,-95.86345194,28.97324666,-95.86345194,44.9,PU,PU,Non-towered,
23412.1,HPY,BAYTOWN,BAYTOWN,TX,TEXAS,29.78608333,-94.95266666,29.78608333,-94.95266666,33.8,PR,PU,Non-towered,
23412.13,54T,RWJ AIRPARK,BAYTOWN,TX,TEXAS,29.76189444,-94.84793888,29.76189444,-94.84793888,33,PR,PU,Non-towered,
23415,BMT,BEAUMONT MUNI,BEAUMONT,TX,TEXAS,30.07020438,-94.21509672,30.07020438,-94.21509672,31.9,PU,PU,Non-towered,
23416,BPT,JACK BROOKS RGNL,BEAUMONT/PORT ARTHUR,TX,TEXAS,29.95083111,-94.02069888,29.95083111,-94.02069888,14.8,PU,PU,Towered,
23418.2,BEA,BEEVILLE MUNI,BEEVILLE,TX,TEXAS,28.36422222,-97.79194444,28.36422222,-97.79194444,272.8,PU,PU,Non-towered,
23418.25,TX2,CHASE FLD INDUSTRIAL,BEEVILLE,TX,TEXAS,28.36244444,-97.66191666,28.36244444,-97.66191666,184.2,PU,PU,Non-towered,
23432,E41,REAGAN COUNTY,BIG LAKE,TX,TEXAS,31.19862472,-101.475245,31.19862472,-101.475245,2705.7,PU,PU,Non-towered,
23439,BPG,BIG SPRING/MC MAHON-WRINKLE,BIG SPRING,TX,TEXAS,32.21261777,-101.5216464,32.21261777,-101.5216464,2572.8,PU,PU,Non-towered,
23442,07R,BISHOP-WINDHAM,BISHOP,TX,TEXAS,27.61016666,-97.75252777,27.61016666,-97.75252777,55,PU,PU,Non-towered,
23454,F00,JONES FLD,BONHAM,TX,TEXAS,33.61309166,-96.179325,33.61309166,-96.179325,618.2,PU,PU,Non-towered,
23461,BGD,HUTCHINSON COUNTY,BORGER,TX,TEXAS,35.70088888,-101.3936667,35.70088888,-101.3936667,3055.2,PU,PU,Non-towered,
23469.2,0F2,BOWIE MUNI,BOWIE,TX,TEXAS,33.60166666,-97.77555555,33.60166666,-97.77555555,1100.5,PU,PU,Non-towered,
23477,BBD,CURTIS FLD,BRADY,TX,TEXAS,31.17927777,-99.32391666,31.17927777,-99.32391666,1827.4,PU,PU,Non-towered,
23481,BKD,STEPHENS COUNTY,BRECKENRIDGE,TX,TEXAS,32.71875611,-98.89159638,32.71875611,-98.89159638,1284.2,PU,PU,Non-towered,
23485.1,11R,BRENHAM MUNI,BRENHAM,TX,TEXAS,30.2196755,-96.37440277,30.2196755,-96.37440277,317.7,PU,PU,Non-towered,
23486.1,XBP,BRIDGEPORT MUNI,BRIDGEPORT,TX,TEXAS,33.17395972,-97.82842713,33.17395972,-97.82842713,863.7,PU,PU,Non-towered,
23495,BFE,TERRY COUNTY,BROWNFIELD,TX,TEXAS,33.17313888,-102.1929167,33.17313888,-102.1929167,3264.6,PU,PU,Non-towered,
23499,BRO,BROWNSVILLE/SOUTH PADRE ISLAND INTL,BROWNSVILLE,TX,TEXAS,25.90613888,-97.426,25.90613888,-97.426,22.4,PU,PU,Towered,
23502,BWD,BROWNWOOD RGNL,BROWNWOOD,TX,TEXAS,31.79361111,-98.9565,31.79361111,-98.9565,1386.7,PU,PU,Non-towered,
23506,CFD,COULTER FLD,BRYAN,TX,TEXAS,30.71569444,-96.33136111,30.71569444,-96.33136111,366.7,PU,PU,Non-towered,
23522.2,BMQ,BURNET MUNI/KATE CRADDOCK FLD,BURNET,TX,TEXAS,30.73892722,-98.23861027,30.73892722,-98.23861027,1283.4,PU,PU,Non-towered,
23525,7F3,CADDO MILLS MUNI,CADDO MILLS,TX,TEXAS,33.03622222,-96.24313888,33.03622222,-96.24313888,541.6,PU,PU,Non-towered,
23535,RWV,CALDWELL MUNI,CALDWELL,TX,TEXAS,30.51547427,-96.70408577,30.51547427,-96.70408577,390.6,PU,PU,Non-towered,
23540,T35,CAMERON MUNI AIRPARK,CAMERON,TX,TEXAS,30.87900277,-96.9722125,30.87900277,-96.9722125,402,PU,PU,Non-towered,
23545,HHF,HEMPHILL COUNTY,CANADIAN,TX,TEXAS,35.89511111,-100.4038889,35.89511111,-100.4038889,2396.4,PU,PU,Non-towered,
23560,CZT,DIMMIT COUNTY,CARRIZO SPRINGS,TX,TEXAS,28.52225,-99.82363888,28.52225,-99.82363888,598.1,PU,PU,Non-towered,
23565.1,4F2,PANOLA COUNTY-SHARPE FLD,CARTHAGE,TX,TEXAS,32.17608333,-94.29880555,32.17608333,-94.29880555,248,PU,PU,Non-towered,
23574.1,CVB,CASTROVILLE MUNI,CASTROVILLE,TX,TEXAS,29.34238888,-98.85122222,29.34238888,-98.85122222,773.9,PU,PU,Non-towered,
23579,F17,CENTER MUNI,CENTER,TX,TEXAS,31.83158333,-94.15641666,31.83158333,-94.15641666,318.6,PU,PU,Non-towered,
23593,CDS,CHILDRESS MUNI,CHILDRESS,TX,TEXAS,34.43377777,-100.288,34.43377777,-100.288,1953.8,PU,PU,Non-towered,
23602,3F2,CISCO MUNI,CISCO,TX,TEXAS,32.41502777,-98.99683333,32.41502777,-98.99683333,1621,PU,PU,Non-towered,
23602.4,GZN,GREGORY M SIMMONS MEML,CISCO,TX,TEXAS,32.36583333,-99.02369444,32.36583333,-99.02369444,1711.1,PR,PU,Non-towered,
23607.1,E34,SMILEY JOHNSON MUNI/BASS FLD,CLARENDON,TX,TEXAS,34.9115,-100.8693611,34.9115,-100.8693611,2832.9,PU,PU,Non-towered,
23608.3,LBR,CLARKSVILLE/RED RIVER CTY-J D TRISSELL FLD,CLARKSVILLE,TX,TEXAS,33.59264027,-95.06414722,33.59264027,-95.06414722,440,PU,PU,Non-towered,
23617,CPT,CLEBURNE RGNL,CLEBURNE,TX,TEXAS,32.35375,-97.43375,32.35375,-97.43375,854.2,PU,PU,Non-towered,
23619,6R3,CLEVELAND MUNI,CLEVELAND,TX,TEXAS,30.35644444,-95.00802777,30.35644444,-95.00802777,150.1,PU,PU,Non-towered,
23625.1,7F7,CLIFTON MUNI/ISENHOWER FLD,CLIFTON,TX,TEXAS,31.81713333,-97.56956944,31.81713333,-97.56956944,760,PU,PU,Non-towered,
23630,COM,COLEMAN MUNI,COLEMAN,TX,TEXAS,31.84113888,-99.40361111,31.84113888,-99.40361111,1696.8,PU,PU,Non-towered,
23635,CLL,EASTERWOOD FLD,COLLEGE STATION,TX,TEXAS,30.58804188,-96.36254444,30.58804188,-96.36254444,320.6,PU,PU,Towered,
23637.3,T88,COLORADO CITY,COLORADO CITY,TX,TEXAS,32.46842833,-100.9211222,32.46842833,-100.9211222,2214,PU,PU,Non-towered,
23638.12,66R,ROBERT R WELLS JR,COLUMBUS,TX,TEXAS,29.64151111,-96.51595555,29.64151111,-96.51595555,242,PU,PU,Non-towered,
23640.11,MKN,COMANCHE COUNTY-CITY,COMANCHE,TX,TEXAS,31.92030555,-98.59919444,31.92030555,-98.59919444,1386.6,PU,PU,Non-towered,
23646.1,2F7,COMMERCE MUNI,COMMERCE,TX,TEXAS,33.29286111,-95.89641666,33.29286111,-95.89641666,515.5,PU,PU,Non-towered,
23657.2,CRP,CORPUS CHRISTI INTL,CORPUS CHRISTI,TX,TEXAS,27.77219444,-97.50241666,27.77219444,-97.50241666,46.1,PU,PU,Towered,
23664,CRS,C DAVID CAMPBELL FLD-CORSICANA MUNI,CORSICANA,TX,TEXAS,32.02805555,-96.40058333,32.02805555,-96.40058333,448.6,PU,PU,Non-towered,
23667,COT,COTULLA-LA SALLE COUNTY,COTULLA,TX,TEXAS,28.45572222,-99.21722222,28.45572222,-99.21722222,474.3,PU,PU,Non-towered,
23671,E13,CRANE COUNTY,CRANE,TX,TEXAS,31.41157361,-102.3604736,31.41157361,-102.3604736,2554.7,PU,PU,Non-towered,
23673.1,DKR,HOUSTON COUNTY,CROCKETT,TX,TEXAS,31.30697222,-95.40383333,31.30697222,-95.40383333,348.4,PU,PU,Non-towered,
23675.1,8F3,CROSBYTON MUNI,CROSBYTON,TX,TEXAS,33.62383333,-101.2408611,33.62383333,-101.2408611,3018.1,PU,PU,Non-towered,
23684,20R,CRYSTAL CITY MUNI,CRYSTAL CITY,TX,TEXAS,28.69755555,-99.81766666,28.69755555,-99.81766666,608,PU,PU,Non-towered,
23690,T71,CUERO MUNI,CUERO,TX,TEXAS,29.08358805,-97.26693416,29.08358805,-97.26693416,214,PU,PU,Non-towered,
23704.1,8F5,GREATER MORRIS COUNTY,DAINGERFIELD,TX,TEXAS,33.14805916,-94.70014888,33.14805916,-94.70014888,402,PU,PU,Non-towered,
23708,DHT,DALHART MUNI,DALHART,TX,TEXAS,36.02247222,-102.5473889,36.02247222,-102.5473889,3991.1,PU,PU,Non-towered,
23710.3,ADS,ADDISON,DALLAS,TX,TEXAS,32.96855555,-96.83644444,32.96855555,-96.83644444,644.6,PU,PU,Towered,
23710.1,F69,AIR PARK-DALLAS,DALLAS,TX,TEXAS,33.02345472,-96.83694611,33.02345472,-96.83694611,695,PR,PU,Non-towered,
23710.12,1F7,AIRPARK EAST,DALLAS,TX,TEXAS,32.81293338,-96.35203255,32.81293338,-96.35203255,500,PR,PU,Non-towered,
23710.18,49T,DALLAS CBD,DALLAS,TX,TEXAS,32.77172222,-96.80205555,32.77172222,-96.80205555,480,PU,PU,Non-towered,
23710.2,RBD,DALLAS EXEC,DALLAS,TX,TEXAS,32.68130555,-96.86877777,32.68130555,-96.86877777,660.5,PU,PU,Towered,
23713,DAL,DALLAS LOVE FLD,DALLAS,TX,TEXAS,32.84594472,-96.85087666,32.84594472,-96.85087666,486.9,PU,PU,Towered,
23710.38,TKI,MCKINNEY NTL,DALLAS,TX,TEXAS,33.17706527,-96.58876666,33.17706527,-96.58876666,588.9,PU,PU,Towered,
23710.6,DFW,DALLAS-FORT WORTH INTL,DALLAS-FORT WORTH,TX,TEXAS,32.89723305,-97.03769472,32.89723305,-97.03769472,606.4,PU,PU,Towered,1
23726,LUD,DECATUR MUNI,DECATUR,TX,TEXAS,33.25425,-97.5805,33.25425,-97.5805,1046.7,PU,PU,Non-towered,
23745,DRT,DEL RIO INTL,DEL RIO,TX,TEXAS,29.37420694,-100.9271569,29.37420694,-100.9271569,1002.2,PU,PU,Non-towered,
23741.21,2.00E+05,DELL CITY MUNI,DELL CITY,TX,TEXAS,31.94762222,-105.1917833,31.94762222,-105.1917833,3703,PU,PU,Non-towered,
23750,DTO,DENTON ENTERPRISE,DENTON,TX,TEXAS,33.20196055,-97.1990975,33.20196055,-97.1990975,642.7,PU,PU,Towered,
23752,E57,DENVER CITY,DENVER CITY,TX,TEXAS,32.9746595,-102.8450962,32.9746595,-102.8450962,3575,PR,PU,Non-towered,
23759.7,73T,COLONEL BOBBY WADDLE/DESOTO,DESOTO,TX,TEXAS,32.63166111,-96.85522777,32.63166111,-96.85522777,648.5,PU,PU,Non-towered,
23760.1,23R,DEVINE MUNI,DEVINE,TX,TEXAS,29.13838888,-98.94188888,29.13838888,-98.94188888,702.2,PU,PU,Non-towered,
23767.11,24R,DILLEY AIRPARK,DILLEY,TX,TEXAS,28.6855,-99.18908333,28.6855,-99.18908333,542,PU,PU,Non-towered,
23769.1,T55,DIMMITT MUNI,DIMMITT,TX,TEXAS,34.56673555,-102.3226947,34.56673555,-102.3226947,3883,PU,PU,Non-towered,
23779,6R6,TERRELL COUNTY,DRYDEN,TX,TEXAS,30.04647222,-102.2131667,30.04647222,-102.2131667,2323.4,PU,PU,Non-towered,
23781.11,9F0,DUBLIN MUNI,DUBLIN,TX,TEXAS,32.06819916,-98.32532083,32.06819916,-98.32532083,1495,PU,PU,Non-towered,
23785.1,DUX,MOORE COUNTY,DUMAS,TX,TEXAS,35.85743066,-102.0133093,35.85743066,-102.0133093,3706.4,PU,PU,Non-towered,
